X,Y,timestamp,moisture,speed,width,yield,yield (bu/ac)
440850.3368,5018591.1,2021-11-07T01:10:23,21.5,6.081818104,20.01000023,4919.812988,87.85380336
440851.6397,5018588.713,2021-11-07T01:10:24,21.5,6.081818104,20.01000023,5055.844727,90.28294155
440852.9428,5018586.34,2021-11-07T01:10:25,21.5,6.061363697,20.01000023,5345.887695,95.46228027
440854.246,5018583.981,2021-11-07T01:10:26,21.60000038,6.061363697,20.01000023,5657.150391,101.0205427
440855.5771,5018581.594,2021-11-07T01:10:27,21.79999924,6.081818104,20.01000023,5939.935547,106.0702776
440856.8802,5018579.235,2021-11-07T01:10:28,22,6.061363697,20.01000023,6261.187012,111.8069109
440858.2113,5018576.848,2021-11-07T01:10:29,22.20000076,6.109090805,20.01000023,6375.29834,113.8446132
440859.5143,5018574.461,2021-11-07T01:10:30,22.39999962,6.081818104,20.01000023,6275.364746,112.0600848
440860.8173,5018572.088,2021-11-07T01:10:31,22.5,6.061363697,20.01000023,5951.547363,106.2776315
440862.1343,5018569.701,2021-11-07T01:10:32,22.5,6.109090805,20.01000023,5570.802734,99.47862025
440863.4654,5018567.314,2021-11-07T01:10:33,22.5,6.081818104,20.01000023,5371.952637,95.92772566
440864.7826,5018564.941,2021-11-07T01:10:34,22.5,6.081818104,20.01000023,5439.102051,97.12682234
440866.0997,5018562.568,2021-11-07T01:10:35,22.5,6.061363697,20.01000023,5996.464844,107.0797294
440867.4169,5018560.195,2021-11-07T01:10:36,22.5,6.081818104,20.01000023,6916.388672,123.5069406
440868.7339,5018557.808,2021-11-07T01:10:37,22.5,6.081818104,20.01000023,7766.947754,138.6954956
440870.0372,5018555.463,2021-11-07T01:10:38,22.5,6.020454407,20.01000023,7981.780273,142.5317906
440871.0467,5018535.289,2021-11-07T01:11:04,22.5,4.9909091,20.01000023,6928.008301,123.7144339
440850.4886,5018532.039,2021-11-07T01:11:31,22.60000038,3.756818295,19,6364.779785,113.6567819
440848.8284,5018532.406,2021-11-07T01:11:32,22.39999962,3.777272701,20.01000023,6134.581543,109.546099
440847.1686,5018532.815,2021-11-07T01:11:33,22.29999924,3.845454454,20.01000023,6353.002441,113.4464722
440845.4243,5018533.238,2021-11-07T01:11:34,22.20000076,4.029545307,20.01000023,6443.618164,115.0646101
440843.5816,5018533.691,2021-11-07T01:11:35,22.29999924,4.227272511,20.01000023,6360.32959,113.5773141
440841.6124,5018534.187,2021-11-07T01:11:36,22.29999924,4.520454407,19,6518.368652,116.3994402
440839.5588,5018534.698,2021-11-07T01:11:37,22.39999962,4.745454311,17.48999977,6966.741699,124.4061018
440837.3927,5018535.239,2021-11-07T01:11:38,22.5,4.9909091,17.48999977,6646.78418,118.6925746
440835.1986,5018535.807,2021-11-07T01:11:39,22.5,5.052272797,17.48999977,6381.094727,113.9481201
440833.0325,5018536.347,2021-11-07T01:11:40,22.5,4.9909091,17.48999977,6209.90625,110.891183
440830.8242,5018536.902,2021-11-07T01:11:41,22.60000038,5.079545498,17.48999977,6063.05127,108.2687727
440828.5878,5018537.471,2021-11-07T01:11:42,22.79999924,5.168181896,17.48999977,6213.835938,110.961356
440826.3516,5018538.054,2021-11-07T01:11:43,22.89999962,5.168181896,17.48999977,6505.583496,116.1711339
440824.0594,5018538.68,2021-11-07T01:11:44,22.89999962,5.304545403,17.48999977,6455.180664,115.2710833
440821.7251,5018539.334,2021-11-07T01:11:45,22.79999924,5.413636208,17.48999977,6190.018066,110.5360369
440819.3488,5018540.017,2021-11-07T01:11:46,23,5.550000191,17.48999977,5882.881836,105.0514614
440816.9164,5018540.728,2021-11-07T01:11:47,23,5.659090996,17.48999977,5742.133301,102.5380947
440814.47,5018541.454,2021-11-07T01:11:48,22.70000076,5.679545403,17.48999977,5880.500488,105.0089373
440812.0375,5018542.151,2021-11-07T01:11:49,22.5,5.659090996,17.48999977,6109.672363,109.1012922
440809.5768,5018542.848,2021-11-07T01:11:50,22.5,5.706818104,17.48999977,6167.739746,110.1382098
440807.1158,5018543.518,2021-11-07T01:11:51,22.5,5.727272511,17.48999977,6009.745117,107.3168771
440804.6546,5018544.173,2021-11-07T01:11:52,22.5,5.679545403,17.48999977,5868.293457,104.7909546
440802.1793,5018544.815,2021-11-07T01:11:53,22.5,5.706818104,17.48999977,5840.249023,104.2901611
440799.7039,5018545.456,2021-11-07T01:11:54,22.5,5.727272511,17.48999977,6091.325195,108.7736642
440797.2005,5018546.112,2021-11-07T01:11:55,22.5,5.768181801,17.48999977,6210.127441,110.8951329
440794.6972,5018546.782,2021-11-07T01:11:56,22.5,5.795454502,17.48999977,6046.536133,107.9738595
440792.208,5018547.452,2021-11-07T01:11:57,22.5,5.768181801,17.48999977,5778.118652,103.1806902
440776.8209,5018561.901,2021-11-07T01:12:24,26.20000076,5.20909071,20.01000023,1791.758911,31.99569484
440777.2513,5018564.201,2021-11-07T01:12:25,26,5.20909071,20.01000023,1796.614624,32.082404
440777.6957,5018566.487,2021-11-07T01:12:26,26,5.236363411,20.01000023,1861.726318,33.24511282
440778.1125,5018568.83,2021-11-07T01:12:27,26.20000076,5.324999809,20.01000023,1996.196289,35.6463623
440778.5433,5018571.173,2021-11-07T01:12:28,26.29999924,5.3659091,20.01000023,2291.925293,40.92723738
440779.0026,5018573.543,2021-11-07T01:12:29,26.10000038,5.393181801,20.01000023,2623.484619,46.84793963
440779.5184,5018575.927,2021-11-07T01:12:30,25.79999924,5.461363792,20.01000023,2887.625244,51.5647365
440780.0624,5018578.311,2021-11-07T01:12:31,25.60000038,5.481818199,20.01000023,3266.040283,58.32214791
440780.6626,5018580.68,2021-11-07T01:12:32,25.60000038,5.481818199,20.01000023,3766.674072,67.262037
440781.291,5018583.035,2021-11-07T01:12:33,25.5,5.461363792,20.01000023,4432.814453,79.15740095
440781.9613,5018585.361,2021-11-07T01:12:34,25.39999962,5.461363792,20.01000023,5014.604492,89.54650879
440782.6739,5018587.687,2021-11-07T01:12:35,25.29999924,5.461363792,20.01000023,5477.810547,97.81804548
440783.4289,5018590.013,2021-11-07T01:12:36,25.10000038,5.481818199,20.01000023,5807.981445,103.7139544
440784.2119,5018592.324,2021-11-07T01:12:37,25,5.434091091,20.01000023,6133.488281,109.5265764
440785.0088,5018594.621,2021-11-07T01:12:38,24.70000076,5.481818199,20.01000023,6321.560547,112.8850098
440785.792,5018596.946,2021-11-07T01:12:39,24.39999962,5.481818199,20.01000023,6467.867188,115.4976284
440786.5748,5018599.243,2021-11-07T01:12:40,24,5.434091091,20.01000023,6608.328613,118.0058681
440787.3155,5018601.555,2021-11-07T01:12:41,23.5,5.434091091,20.01000023,6577.620605,117.4575108
440788.0563,5018603.88,2021-11-07T01:12:42,23,5.434091091,20.01000023,6297.047852,112.4472831
440788.7832,5018606.22,2021-11-07T01:12:43,22.60000038,5.502272606,20.01000023,5806.565918,103.6886771
440789.5102,5018608.574,2021-11-07T01:12:44,22.20000076,5.502272606,20.01000023,5339.844238,95.35436139
440790.2371,5018610.914,2021-11-07T01:12:45,21.89999962,5.481818199,20.01000023,4929.981445,88.03538295
440790.9498,5018613.254,2021-11-07T01:12:46,21.60000038,5.502272606,20.01000023,4555.100586,81.34108189
440791.6345,5018615.608,2021-11-07T01:12:47,21.5,5.481818199,20.01000023,4276.087891,76.35871234
440792.2909,5018617.949,2021-11-07T01:12:48,22.20000076,5.461363792,20.01000023,4003.604248,71.492933
440792.9332,5018620.289,2021-11-07T01:12:49,22.39999962,5.434091091,20.01000023,3837.769531,68.53159877
440793.5614,5018622.63,2021-11-07T01:12:50,22.5,5.434091091,20.01000023,3807.772949,67.99594552
440794.1475,5018624.999,2021-11-07T01:12:51,22.5,5.461363792,20.01000023,3838.609863,68.5466047
440794.6491,5018627.369,2021-11-07T01:12:52,22.5,5.461363792,20.01000023,3888.461914,69.43681989
440795.0522,5018629.768,2021-11-07T01:12:53,22.5,5.434091091,20.01000023,4008.182129,71.57468088
440795.3568,5018632.182,2021-11-07T01:12:54,22.5,5.461363792,20.01000023,4187.574219,74.77811105
440795.5488,5018634.611,2021-11-07T01:12:55,22.5,5.461363792,20.01000023,4536.539063,81.00962613
440795.6282,5018637.07,2021-11-07T01:12:56,22.5,5.502272606,20.01000023,4750.217285,84.82530866
440809.7971,5018652.099,2021-11-07T01:13:43,21.60000038,5.768181801,20.01000023,6613.167969,118.0922852
440811.0585,5018649.796,2021-11-07T01:13:44,21.79999924,5.904545307,20.01000023,7141.859863,127.5332118
440812.3475,5018647.438,2021-11-07T01:13:45,21.89999962,5.993181705,20.01000023,7462.147461,133.2526332
440813.6504,5018645.051,2021-11-07T01:13:46,22,6.081818104,20.01000023,7434.088867,132.7515869
440814.9671,5018642.636,2021-11-07T01:13:47,22,6.177272797,20.01000023,7141.777832,127.531747
440816.2977,5018640.192,2021-11-07T01:13:48,21.79999924,6.21818161,20.01000023,6737.454102,120.3116804
440817.6422,5018637.735,2021-11-07T01:13:49,21.60000038,6.265909195,20.01000023,6329.612305,113.0287912
440818.9726,5018635.277,2021-11-07T01:13:50,21.39999962,6.286363602,20.01000023,6061.56543,108.2422398
440820.3171,5018632.82,2021-11-07T01:13:51,21.10000038,6.286363602,20.01000023,5930.378906,105.8996233
440821.6615,5018630.348,2021-11-07T01:13:52,20.79999924,6.286363602,20.01000023,5798.019043,103.5360543
440823.02,5018627.876,2021-11-07T01:13:53,20.5,6.306818008,20.01000023,5668.255859,101.2188546
440824.4068,5018625.418,2021-11-07T01:13:54,20.20000076,6.306818008,20.01000023,5711.870605,101.9976894
440825.7937,5018622.96,2021-11-07T01:13:55,20,6.306818008,20.01000023,5904.433105,105.4363054
440827.1665,5018620.516,2021-11-07T01:13:56,20,6.286363602,20.01000023,6191.885254,110.5693795
440828.5536,5018618.087,2021-11-07T01:13:57,20.20000076,6.286363602,20.01000023,6466.272949,115.4691598
440829.9122,5018615.629,2021-11-07T01:13:58,20.29999924,6.286363602,20.01000023,6859.021973,122.4825352
440831.2709,5018613.171,2021-11-07T01:13:59,20.60000038,6.286363602,20.01000023,7276.918457,129.9449724
440832.6154,5018610.713,2021-11-07T01:14:00,20.89999962,6.286363602,20.01000023,7514.646484,134.1901158
440833.9599,5018608.256,2021-11-07T01:14:01,21.10000038,6.265909195,20.01000023,7542.23291,134.6827305
440835.3046,5018605.812,2021-11-07T01:14:02,21.39999962,6.238636494,20.01000023,7546.401367,134.7571673
440836.6493,5018603.369,2021-11-07T01:14:03,21.70000076,6.238636494,20.01000023,7627.827148,136.2111991
440837.9798,5018600.925,2021-11-07T01:14:04,21.89999962,6.238636494,20.01000023,7806.248535,139.3972953
440839.3103,5018598.468,2021-11-07T01:14:05,22.10000038,6.238636494,20.01000023,7873.990723,140.6069772
440840.6551,5018596.038,2021-11-07T01:14:06,22.20000076,6.238636494,20.01000023,7798.167969,139.2529994
440842.0137,5018593.581,2021-11-07T01:14:07,22.29999924,6.265909195,20.01000023,7667.119629,136.9128505
440843.3723,5018591.123,2021-11-07T01:14:08,22.29999924,6.286363602,20.01000023,7555.32959,134.9165998
440844.7452,5018588.679,2021-11-07T01:14:09,22.39999962,6.286363602,20.01000023,7415.509277,132.4198085
440846.104,5018586.235,2021-11-07T01:14:10,22.5,6.286363602,20.01000023,7146.095215,127.6088431
440847.4769,5018583.792,2021-11-07T01:14:11,22.60000038,6.265909195,20.01000023,6791.314941,121.2734811
440848.8214,5018581.334,2021-11-07T01:14:12,22.5,6.265909195,20.01000023,6474.206055,115.6108224
440850.1661,5018578.89,2021-11-07T01:14:13,22.5,6.265909195,20.01000023,6170.048828,110.1794434
440851.5247,5018576.433,2021-11-07T01:14:14,22.5,6.286363602,20.01000023,5803.495605,103.6338501
440852.8973,5018573.961,2021-11-07T01:14:15,22.5,6.306818008,20.01000023,5352.981445,95.58895438
440854.2699,5018571.489,2021-11-07T01:14:16,22.5,6.327272892,20.01000023,4862.350098,86.82768032
440855.6568,5018569.031,2021-11-07T01:14:17,22.5,6.306818008,20.01000023,4403.258789,78.62962123
440857.0297,5018566.587,2021-11-07T01:14:18,22.5,6.286363602,20.01000023,4006.144287,71.53829084
440858.4166,5018564.143,2021-11-07T01:14:19,22.5,6.286363602,20.01000023,3746.286133,66.89796666
440859.7753,5018561.685,2021-11-07T01:14:20,22.5,6.286363602,20.01000023,3854.560303,68.83143398
440861.1198,5018559.228,2021-11-07T01:14:21,22.5,6.265909195,20.01000023,4432.006836,79.14297921
440787.2586,5018569.925,2021-11-07T01:18:14,22.5,5.20909071,20.01000023,2926.917236,52.26637921
440788.3953,5018567.849,2021-11-07T01:18:15,22.5,5.304545403,20.01000023,2899.910645,51.78411866
440789.5317,5018565.758,2021-11-07T01:18:16,22.5,5.324999809,20.01000023,3169.979248,56.60677229
440800.8406,5018558.43,2021-11-07T01:18:47,22.5,5.925000191,20.01000023,4089.648682,73.02944075
440799.5515,5018560.774,2021-11-07T01:18:48,22.5,5.972727299,20.01000023,4216.512695,75.29486955
440798.248,5018563.105,2021-11-07T01:18:49,22.5,5.972727299,20.01000023,4376.056152,78.14385986
440796.9587,5018565.436,2021-11-07T01:18:50,22.5,5.972727299,20.01000023,4444.432129,79.36485945
440795.6694,5018567.766,2021-11-07T01:18:51,22.5,5.952272892,20.01000023,4322.483398,77.18720354
440794.3942,5018570.097,2021-11-07T01:18:52,22.5,5.972727299,20.01000023,3897.425049,69.59687588
440793.3012,5018584.356,2021-11-07T01:19:26,25,5.611363411,20.01000023,3286.802002,58.69289289
440794.5213,5018582.152,2021-11-07T01:19:27,24.20000076,5.638636589,20.01000023,3423.858154,61.14032418
440795.741,5018579.92,2021-11-07T01:19:28,22.89999962,5.706818104,20.01000023,3512.16333,62.71720232
440796.9608,5018577.689,2021-11-07T01:19:29,22.60000038,5.727272511,20.01000023,3584.451416,64.008061
440798.1804,5018575.443,2021-11-07T01:19:30,22.5,5.727272511,20.01000023,3755.463867,67.06185477
440799.4141,5018573.197,2021-11-07T01:19:31,22.5,5.727272511,20.01000023,3969.382568,70.88183157
440800.6339,5018570.966,2021-11-07T01:19:32,22.5,5.706818104,20.01000023,4007.463623,71.56185041
440801.8535,5018568.72,2021-11-07T01:19:33,22.5,5.706818104,20.01000023,3792.778076,67.72817993
440803.0733,5018566.488,2021-11-07T01:19:34,22.5,5.727272511,20.01000023,3470.23877,61.96854946
440804.3069,5018564.229,2021-11-07T01:19:35,22.5,5.747727394,20.01000023,3244.731445,57.94163295
440805.5264,5018561.969,2021-11-07T01:19:36,22.5,5.747727394,20.01000023,3339.468262,59.63336182
440816.9605,5018554.456,2021-11-07T01:20:07,24.89999962,6.129545689,20.01000023,3486.416992,62.25744629
440815.6294,5018556.844,2021-11-07T01:20:08,24.60000038,6.109090805,20.01000023,3989.010986,71.23233904
440814.2842,5018559.231,2021-11-07T01:20:09,24.39999962,6.109090805,20.01000023,4325.645508,77.24366979
440812.9531,5018561.618,2021-11-07T01:20:10,23.89999962,6.129545689,20.01000023,4426.95459,79.05276054
440811.6221,5018564.019,2021-11-07T01:20:11,22.79999924,6.129545689,20.01000023,4380.330566,78.22018868
440810.2911,5018566.421,2021-11-07T01:20:12,22.60000038,6.129545689,20.01000023,4302.95752,76.83852714
440808.9741,5018568.808,2021-11-07T01:20:13,22.5,6.150000095,20.01000023,4360.592285,77.86771938
440807.6431,5018571.195,2021-11-07T01:20:14,22.5,6.129545689,20.01000023,4663.858887,83.28319441
440806.2977,5018573.568,2021-11-07T01:20:15,22.5,6.109090805,20.01000023,5058.289063,90.32659041
440804.9807,5018575.955,2021-11-07T01:20:16,22.5,6.081818104,20.01000023,5461.484863,97.52651541
440803.6495,5018578.329,2021-11-07T01:20:17,22.5,6.109090805,20.01000023,5771.351563,103.0598493
440802.3325,5018580.716,2021-11-07T01:20:18,22.5,6.129545689,20.01000023,5996.389648,107.0783866
440801.0016,5018583.117,2021-11-07T01:20:19,22.5,6.129545689,20.01000023,6129.642578,109.4579032
440799.6882,5018597.926,2021-11-07T01:20:51,22.29999924,5.925000191,20.01000023,5620.502441,100.366115
440800.9492,5018595.581,2021-11-07T01:20:52,22.5,5.972727299,20.01000023,5082.606934,90.76083811
440802.2241,5018593.209,2021-11-07T01:20:53,22.60000038,6.020454407,20.01000023,4516.419922,80.65035575
440803.513,5018590.836,2021-11-07T01:20:54,22.79999924,6.061363697,20.01000023,4004.540039,71.50964355
440804.8159,5018588.449,2021-11-07T01:20:55,23.10000038,6.081818104,20.01000023,3620.205078,64.64651925
440806.133,5018586.076,2021-11-07T01:20:56,23.70000076,6.081818104,20.01000023,3393.629883,60.60053363
440807.4363,5018583.731,2021-11-07T01:20:57,24.20000076,6.020454407,20.01000023,3427.869385,61.2119533
440808.7394,5018581.372,2021-11-07T01:20:58,24.60000038,6.04090929,20.01000023,3683.248047,65.77228655
440810.0567,5018579.013,2021-11-07T01:20:59,24.20000076,6.04090929,20.01000023,4209.717285,75.17352295
440811.3597,5018576.64,2021-11-07T01:21:00,23,6.061363697,20.01000023,4886.716797,87.26279995
440812.6769,5018574.267,2021-11-07T01:21:01,22.60000038,6.061363697,20.01000023,5517.703613,98.53042166
440813.98,5018571.909,2021-11-07T01:21:02,22.5,6.04090929,20.01000023,5881.560547,105.0278669
440815.2691,5018569.55,2021-11-07T01:21:03,22.5,6.020454407,20.01000023,5833.708984,104.1733747
440816.5723,5018567.191,2021-11-07T01:21:04,22.5,6.04090929,20.01000023,5408.331543,96.57734898
440817.8893,5018564.804,2021-11-07T01:21:05,22.5,6.081818104,20.01000023,4901.906738,87.53404889
440819.2063,5018562.417,2021-11-07T01:21:06,22.5,6.109090805,20.01000023,4523.491699,80.77663748
440820.5233,5018560.03,2021-11-07T01:21:07,22.5,6.129545689,20.01000023,4175.26416,74.55828857
440821.8262,5018557.643,2021-11-07T01:21:08,22.5,6.109090805,20.01000023,3944.128174,70.43086025
440833.9389,5018548.831,2021-11-07T01:21:53,23.89999962,5.679545403,20.01000023,5107.207031,91.20012555
440832.6915,5018551.119,2021-11-07T01:21:54,23.89999962,5.815908909,20.01000023,5286.248047,94.39728655
440831.4302,5018553.436,2021-11-07T01:21:55,23.89999962,5.904545307,20.01000023,5478.557129,97.8313773
440830.155,5018555.766,2021-11-07T01:21:56,23.89999962,5.925000191,20.01000023,5437.083496,97.09077671
440828.8655,5018558.083,2021-11-07T01:21:57,24,5.972727299,20.01000023,5028.935547,89.80242048
440827.5484,5018560.456,2021-11-07T01:21:58,24,6.061363697,20.01000023,4536.940918,81.01680211
440826.2173,5018562.843,2021-11-07T01:21:59,23.89999962,6.109090805,20.01000023,4332.373535,77.36381313
440824.9003,5018565.23,2021-11-07T01:22:00,24,6.129545689,20.01000023,4421.137207,78.9488787
440823.5833,5018567.617,2021-11-07T01:22:01,23.79999924,6.109090805,20.01000023,4600.97998,82.16035679
440822.2664,5018570.018,2021-11-07T01:22:02,23.70000076,6.129545689,20.01000023,4547.914063,81.21275113
440820.9636,5018572.419,2021-11-07T01:22:03,23.89999962,6.109090805,20.01000023,4354.254395,77.75454277
440819.6468,5018574.82,2021-11-07T01:22:04,24,6.129545689,20.01000023,4072.67334,72.72630964
440818.3158,5018577.222,2021-11-07T01:22:05,24.10000038,6.177272797,20.01000023,3798.484131,67.83007377
440816.985,5018579.637,2021-11-07T01:22:06,24.29999924,6.150000095,20.01000023,3697.170898,66.02090889
440815.668,5018582.024,2021-11-07T01:22:07,24.70000076,6.129545689,20.01000023,3776.220947,67.43251691
440814.3651,5018584.411,2021-11-07T01:22:08,24.79999924,6.081818104,20.01000023,4104.864746,73.30115618
440813.0338,5018586.784,2021-11-07T01:22:09,24.20000076,6.081818104,20.01000023,4575.459473,81.70463345
440811.7027,5018589.171,2021-11-07T01:22:10,22.89999962,6.129545689,20.01000023,5170.04834,92.32229179
440810.3718,5018591.573,2021-11-07T01:22:11,22.60000038,6.129545689,20.01000023,5811.210938,103.7716239
440809.0548,5018593.96,2021-11-07T01:22:12,22.5,6.129545689,20.01000023,6373.939941,113.8203561
440807.7238,5018596.361,2021-11-07T01:22:13,22.5,6.129545689,20.01000023,6906.952637,123.3384399
440806.3929,5018598.762,2021-11-07T01:22:14,22.5,6.129545689,20.01000023,7328.920898,130.8735875
440805.076,5018601.163,2021-11-07T01:22:15,22.5,6.150000095,20.01000023,7592.299805,135.5767822
440803.7451,5018603.565,2021-11-07T01:22:16,22.5,6.150000095,20.01000023,7636.569824,136.3673183
440803.8565,5018615.451,2021-11-07T01:22:49,20.70000076,5.836363792,20.01000023,6587.074707,117.6263341
440805.1321,5018613.163,2021-11-07T01:22:50,20.70000076,5.863636494,20.01000023,6770.233887,120.8970337
440806.4077,5018610.875,2021-11-07T01:22:51,20.70000076,5.863636494,20.01000023,7055.296387,125.9874355
440807.6833,5018608.586,2021-11-07T01:22:52,20.79999924,5.8840909,20.01000023,7305.617676,130.4574585
440808.9588,5018606.284,2021-11-07T01:22:53,20.79999924,5.8840909,20.01000023,7471.117188,133.4128069
440810.2203,5018603.996,2021-11-07T01:22:54,20.79999924,5.8840909,20.01000023,7518.402832,134.2571934
440811.4958,5018601.693,2021-11-07T01:22:55,20.79999924,5.8840909,20.01000023,7542.04541,134.6793823
440812.7715,5018599.405,2021-11-07T01:22:56,20.79999924,5.8840909,20.01000023,7612.973633,135.9459577
440814.0469,5018597.103,2021-11-07T01:22:57,21,5.8840909,20.01000023,7617.332031,136.0237863
440815.3083,5018594.8,2021-11-07T01:22:58,21.29999924,5.8840909,20.01000023,7564.912109,135.0877162
440816.5836,5018592.47,2021-11-07T01:22:59,21.70000076,5.952272892,20.01000023,7440.249023,132.8615897
440817.8728,5018590.125,2021-11-07T01:23:00,22.10000038,5.993181705,20.01000023,7420.207031,132.503697
440819.1617,5018587.753,2021-11-07T01:23:01,22.29999924,6.020454407,20.01000023,7435.637695,132.7792446
440820.4509,5018585.408,2021-11-07T01:23:02,22.60000038,6.020454407,20.01000023,7474.675293,133.4763445
440821.7543,5018583.077,2021-11-07T01:23:03,22.70000076,5.972727299,20.01000023,7570.13623,135.1810041
440823.0435,5018580.732,2021-11-07T01:23:04,22.89999962,5.972727299,20.01000023,7573.224121,135.236145
440824.3329,5018578.402,2021-11-07T01:23:05,23.10000038,5.972727299,20.01000023,7576.194336,135.2891846
440825.6221,5018576.057,2021-11-07T01:23:06,23.20000076,5.993181705,20.01000023,7518.009766,134.2501744
440826.9113,5018573.712,2021-11-07T01:23:07,23,5.993181705,20.01000023,7537.587891,134.5997838
440828.2003,5018571.354,2021-11-07T01:23:08,22.60000038,6.020454407,20.01000023,7610.167969,135.8958566
440829.4895,5018569.009,2021-11-07T01:23:09,22.5,5.993181705,20.01000023,7768.246582,138.718689
440830.7927,5018566.65,2021-11-07T01:23:10,22.5,6.020454407,20.01000023,7823.501465,139.7053833
440832.096,5018564.305,2021-11-07T01:23:11,22.5,6.04090929,20.01000023,7684.337402,137.2203108
440833.3992,5018561.947,2021-11-07T01:23:12,22.5,6.04090929,20.01000023,7458.990234,133.1962542
440834.7161,5018559.545,2021-11-07T01:23:13,22.5,6.109090805,20.01000023,7086.061035,126.5368042
440836.0191,5018557.172,2021-11-07T01:23:14,22.5,6.081818104,20.01000023,6849.239258,122.3078439
440837.3223,5018554.814,2021-11-07T01:23:15,22.5,6.04090929,20.01000023,6692.810059,119.5144653
440838.6396,5018552.455,2021-11-07T01:23:16,22.5,6.020454407,20.01000023,6760.771484,120.7280622
440849.9646,5018545.337,2021-11-07T01:23:46,22.60000038,5.952272892,20.01000023,5801.556152,103.599217
440848.6613,5018547.681,2021-11-07T01:23:47,22.70000076,5.972727299,20.01000023,6001.549316,107.1705235
440847.3719,5018550.012,2021-11-07T01:23:48,22.89999962,5.972727299,20.01000023,6008.695801,107.2981393
440846.0684,5018552.329,2021-11-07T01:23:49,23.10000038,5.952272892,20.01000023,5900.237793,105.3613892
440844.7651,5018554.674,2021-11-07T01:23:50,23.29999924,5.993181705,20.01000023,5709.844238,101.9615043
440843.4616,5018557.004,2021-11-07T01:23:51,23.39999962,5.993181705,20.01000023,5612.598633,100.2249756
440842.1582,5018559.335,2021-11-07T01:23:52,23.60000038,5.993181705,20.01000023,5597.944336,99.96329171
440840.855,5018561.694,2021-11-07T01:23:53,23.70000076,6.020454407,20.01000023,5765.64209,102.9578945
440839.552,5018564.067,2021-11-07T01:23:54,23.79999924,6.061363697,20.01000023,5962.124512,106.4665091
440838.2489,5018566.44,2021-11-07T01:23:55,24,6.081818104,20.01000023,6036.226074,107.7897513
440836.9319,5018568.827,2021-11-07T01:23:56,24.20000076,6.109090805,20.01000023,5797.314941,103.5234811
440835.629,5018571.214,2021-11-07T01:23:57,24.29999924,6.109090805,20.01000023,5484.947754,97.94549561
440834.298,5018573.615,2021-11-07T01:23:58,24.20000076,6.129545689,20.01000023,5365.257324,95.8081665
440832.9669,5018576.002,2021-11-07T01:23:59,24.10000038,6.129545689,20.01000023,5546.337891,99.04174805
440831.6498,5018578.375,2021-11-07T01:24:00,24,6.081818104,20.01000023,5882.57666,105.0460118
440830.3327,5018580.748,2021-11-07T01:24:01,23.89999962,6.081818104,20.01000023,6088.125977,108.7165353
440829.0155,5018583.121,2021-11-07T01:24:02,23.89999962,6.061363697,20.01000023,6152.776855,109.8710153
440827.6983,5018585.48,2021-11-07T01:24:03,23.89999962,6.081818104,20.01000023,6219.999023,111.0714111
440826.3813,5018587.868,2021-11-07T01:24:04,23.79999924,6.109090805,20.01000023,6419.462402,114.6332572
440825.0644,5018590.269,2021-11-07T01:24:05,23.79999924,6.109090805,20.01000023,6770.013184,120.8930926
440823.7332,5018592.642,2021-11-07T01:24:06,23.70000076,6.081818104,20.01000023,7161.881348,127.8907384
440822.4019,5018595.015,2021-11-07T01:24:07,23.70000076,6.109090805,20.01000023,7415.10498,132.4125889
440821.0849,5018597.402,2021-11-07T01:24:08,23.60000038,6.109090805,20.01000023,7776.294434,138.8624006
440819.7538,5018599.789,2021-11-07T01:24:09,23.29999924,6.109090805,20.01000023,8225.839844,146.8899972
440818.4367,5018602.162,2021-11-07T01:24:10,22.70000076,6.109090805,20.01000023,8601.347656,153.5954939
440817.1199,5018604.564,2021-11-07T01:24:11,22.5,6.109090805,20.01000023,8579.036133,153.1970738
440815.8029,5018606.951,2021-11-07T01:24:12,22.5,6.109090805,20.01000023,8222.504883,146.8304443
440814.4859,5018609.338,2021-11-07T01:24:13,22.5,6.109090805,20.01000023,7732.273926,138.0763201
440813.169,5018611.739,2021-11-07T01:24:14,22.5,6.129545689,20.01000023,7328.920898,130.8735875
440811.8379,5018614.126,2021-11-07T01:24:15,22.5,6.129545689,20.01000023,7040.205566,125.7179565
440810.5209,5018616.513,2021-11-07T01:24:16,22.5,6.081818104,20.01000023,6804.473145,121.508449
440809.2037,5018618.872,2021-11-07T01:24:17,22.5,6.061363697,20.01000023,6490.555176,115.902771
440807.8867,5018621.259,2021-11-07T01:24:18,22.5,6.109090805,20.01000023,6038.75,107.8348214
440800.0247,5018647.357,2021-11-07T01:24:45,22.89999962,5.638636589,19.48999977,5104.327637,91.1487078
440801.3293,5018645.152,2021-11-07T01:24:46,23,5.768181801,20.01000023,5275.783203,94.21041434
440802.6473,5018642.878,2021-11-07T01:24:47,23.10000038,5.8840909,20.01000023,5509.48291,98.38362339
440803.9791,5018640.561,2021-11-07T01:24:48,23.10000038,5.993181705,20.01000023,5657.118164,101.0199672
440805.3244,5018638.187,2021-11-07T01:24:49,23.10000038,6.081818104,20.01000023,5841.189453,104.3069545
440806.6553,5018635.786,2021-11-07T01:24:50,23.10000038,6.150000095,20.01000023,5974.104004,106.6804286
440807.9861,5018633.371,2021-11-07T01:24:51,23.10000038,6.177272797,20.01000023,6078.928223,108.5522897
440809.3026,5018630.927,2021-11-07T01:24:52,23.10000038,6.21818161,20.01000023,6104.103516,109.0018485
